,display_name,purchase_end,distance,items_available,category,description,badges,rating,addres_line,pickup_interval.start,pickup_interval.end
338,Ponesse Foods (Assorted Produce),2023-02-26T20:30:00Z,13.601505945615758,0,GROCERIES,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 481, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 481, 'month_count': 6}]",4.2686230248307,"93 Front St E, Toronto, ON M5E 1C3, Canada",0-02-26 11:00:00,0-02-26 15:30:00
339,Sausage King - St. Lawrence Market,,13.601505945615758,0,GROCERIES,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 44, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 44, 'month_count': 6}]",4.775,"93 Front St E, Toronto, ON M5E 1C3, Canada",NaT,NaT
340,Brioche Dorée - 222 Bay St (Prepared meals),,13.610704103029526,0,MEAL,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food that the store has left over at the end of the day. Some items may be left over from the day, however still great to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 76, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 76, 'month_count': 6}]",4.217391304347826,"222 Bay St., Toronto, ON M5K 1H6, Canada",NaT,NaT
341,Brioche Dorée - 222 Bay St (Baked goods),,13.610704103029526,0,BAKED_GOODS,"Save a surprise bag filled with baked goods. Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 147, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 147, 'month_count': 6}]",4.753521126760563,"222 Bay St., Toronto, ON M5K 1H6, Canada",NaT,NaT
342,Lebanon Express - Roncesvalles  (Meal),2023-02-27T03:00:00Z,13.611095117822112,2,MEAL,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food that the store has left over at the end of the day. Some items may be left over from the day, however still great to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 167, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 167, 'month_count': 6}]",4.177215189873418,"327 Roncesvalles Ave, Toronto, ON M6R 2M6, Canada",0-02-26 21:30:00,0-02-26 22:00:00
343,McEwan Foods - TD Centre (Surprise Bag),,13.611637803452371,0,OTHER,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 48, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 48, 'month_count': 6}]",4.0,"66 Wellington St W, Toronto, ON M5J 2W4, Canada",NaT,NaT
344,Simple Coffee (Surprise Bag),2023-02-26T21:00:00Z,13.614386336709526,0,OTHER,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 222, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 222, 'month_count': 6}]",4.809523809523809,"1636 Queen St E, Toronto, ON M4L 1G3, Canada",0-02-26 15:15:00,0-02-26 16:00:00
345,Au Pain Doré - St. Lawrence Market (Baked goods),2023-02-27T01:00:00Z,13.618661749884396,0,BAKED_GOODS,"Save a surprise bag filled with baked goods. Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 281, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 281, 'month_count': 3}]",4.807829181494662,"81 Front St E, Toronto, ON M5E 1B8, Canada",0-02-26 19:00:00,0-02-26 20:00:00
346,7-Eleven - 873 Queen Street W (Baked goods),2023-02-27T00:00:00Z,13.619277076960685,1,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods, which may include donuts, cookies, and/or pastries! Items will be on or past the best before date, however everything will be good to consume!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 13, 'month_count': 1}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 13, 'month_count': 1}]",3.769230769230769,"873 Queen St W, Toronto, ON M6J 1G4, Canada",0-02-26 07:00:00,0-02-26 19:00:00
348,Mabel's Bakery & Specialty Foods - Roncy (Baked Goods),2023-02-26T23:00:00Z,13.619487515609471,0,BAKED_GOODS,"Your surprise bag will most likely contain an assortment of breads, pastries, buns & sweet treats! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 96, 'user_count': 227, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 96, 'user_count': 227, 'month_count': 6}]",4.781990521327014,"323 Roncesvalles Ave, Toronto, ON M6R 2M6, Canada",0-02-26 17:00:00,0-02-26 18:00:00
350,Edible Arrangements - Unionville (Cutout Fruit Bag),,13.655105635460496,0,OTHER,"Each Surprise Bag will contain leftover fruit from the arrangements that will need a little extra work! Pineapple, cantaloupe, melon and strawberries can be included in most bags that will need to be chopped up but can lead to fresh delicious fruit.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 87, 'user_count': 84, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 84, 'month_count': 4}]",3.880952380952381,"Unionville, ON L3R 2G8, Canada",NaT,NaT
352,Dear Grain - Ossington (Pastry Surprise Bags),,13.661274059951994,0,BAKED_GOODS,"Save a surprise bag filled with baked goods. Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 123, 'month_count': 3}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 123, 'month_count': 3}]",4.658536585365853,"48 Ossington Ave, Toronto, ON M6J 2Y7, Canada",NaT,NaT
353,Balzac's Coffee Roasters - Market St.  (Baked Goods),,13.66272089110443,0,OTHER,"Your Surprise Bag will most likely contain an assortment of surplus baked goods, such as pastries, muffins, scones, or cookies, as well as the occasional juice! Items may be close to or past their ""best before date"" - however everything will be safe to consume! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 196, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 196, 'month_count': 6}]",4.443243243243243,10 Market Street,NaT,NaT
356,Olly Fresco's - Royal Bank Plaza (Surprise Bag),,13.685078742511838,0,MEAL,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food that the store has left over at the end of the day, however still great to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 32, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 32, 'month_count': 3}]",4.3125,"200 Bay St. unit f8, Toronto, ON M5J 2T6, Canada",NaT,NaT
357,Ma's Best Soup - Brookfield Place (Hot Soup),,13.697644904290854,0,MEAL,Your Surprise Bag will contain hot soup daily specials! ,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 96, 'user_count': 28, 'month_count': 5}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 28, 'month_count': 5}]",4.607142857142857,"181 Bay St., Toronto, ON M5J 2T3, Canada",NaT,NaT
358,The Market by Longo's - Brookfield Place (Baked Goods),,13.697644904290854,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 16, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 16, 'month_count': 6}]",4.857142857142857,"181 Bay St., Toronto, ON M5J 2T3, Canada",NaT,NaT
359,Boréal Gâteau & Creamery (Pastries),2023-02-26T22:30:00Z,13.703433261696157,0,BAKED_GOODS,Save a surprise bag filled with baked goods.Your surprise bag may contain baked goods like pastries or cakes that the store has left at the end of their day. Some items maybe close to or past 'best before' date however still good to enjoy! ,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 45, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 45, 'month_count': 6}]",3.951219512195122,"2-205 Main St Unionville, Unionville, ON L3R 2G8, Canada",0-02-26 16:30:00,0-02-26 17:30:00
360,The Mercantile,,13.708470009836352,0,GROCERIES,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 36, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 36, 'month_count': 6}]",4.21875,"297 Roncesvalles Ave, Toronto, ON M6R 2M3, Canada",NaT,NaT
361,Subway - 33 University Ave (Baked Goods),,13.715569542758532,0,BAKED_GOODS,"Save a surprise bag filled with baked goods! Your surprise bag will contain Subway’s famous bread and sometimes cookies that the store has left at the end of the day, however, still good to enjoy!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 16, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 81, 'user_count': 16, 'month_count': 5}]",3.75,"33 University Ave, Toronto, ON M5J 2S7, Canada",NaT,NaT
362,nook Cafe,,13.72466687722245,0,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 66, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 66, 'month_count': 6}]",4.693548387096774,"469 King St W, Toronto, ON M5V 3M4, Canada",NaT,NaT
363,Basil Box  - Royal Bank Plaza,,13.738924971363664,0,MEAL,"Your Surprise Bags may include rice, noodle, salad, proteins, veggies, peanuts and/or seeds ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 164, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 164, 'month_count': 6}]",4.593103448275862,"200 Bay Street, unit LC-F1",NaT,NaT
364,The Goods,2023-02-27T00:00:00Z,13.756756351098955,0,GROCERIES,"Frequent items include fresh produce, sourdough GF bread ends, smoothies, dressings, soups and salads as available. All plant based, GF, nut free.
","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 94, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 94, 'month_count': 6}]",4.340909090909091,"279 Roncesvalles Ave, Toronto, ON M6R 2M3, Canada",0-02-26 18:00:00,0-02-26 19:00:00
365,What A Bagel - Richmond Hill (Baked Goods ),2023-02-26T23:00:00Z,13.759931600280686,0,BAKED_GOODS,"Rescue a surprise bag filled with delicious bagels or other baked goods the store has left at the end of their day, however still good to enjoy. ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 180, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 180, 'month_count': 3}]",4.305555555555555,"10815 Bathurst St, Richmond Hill, ON L4C 9Y2, Canada",0-02-26 16:00:00,0-02-26 18:00:00
366,Cafe Neon - Queen St. West (Baked Goods),,13.780873548901099,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 35, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 35, 'month_count': 6}]",4.03125,"1024 Queen St W, Toronto, ON M6J 1H6, Canada",NaT,NaT
367,Zane Patisserie (Surprise Bag),,13.828478027782216,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 83, 'user_count': 216, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 216, 'month_count': 6}]",3.919597989949749,"1842 Queen St E, Toronto, ON M4L 1H1, Canada",NaT,NaT
368,Freshslice Pizza - King St (Surprise Bag),2023-02-26T04:59:00Z,13.840116447523098,0,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 492, 'month_count': 3}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 492, 'month_count': 3}]",4.695121951219512,"744 King St W, Toronto, ON M5V 1N3, Canada",0-02-25 11:00:00,0-02-25 23:59:00
369,Tim Hortons - 2150 Bloor St. W (Baked Goods),2023-02-27T03:30:00Z,13.840695323635142,3,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 100, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 100, 'month_count': 4}]",4.63,"2150 Bloor St W, Toronto, ON M6S 1M8, Canada",0-02-26 20:30:00,0-02-26 22:30:00
370,Emily's Bakery (Prepared Food),2023-02-27T01:00:00Z,13.84531835930739,1,MEAL,"Save a bag containing delicious food the store has left that day! Though it may not be a menu item, it will still be great to enjoy!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 80, 'month_count': 1}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 95, 'user_count': 80, 'month_count': 1}]",4.3375,"9591 Weston Rd, Vaughan, ON L4L 4Y8, Canada",0-02-26 19:00:00,0-02-26 20:00:00
371,Emily's Bakery (Baked Goods ),2023-02-27T01:00:00Z,13.84531835930739,1,BAKED_GOODS,"Your surprise bag might contain bread or pastries that the store has left at the end of their day, however still good to enjoy!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 58, 'month_count': 1}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 58, 'month_count': 1}]",4.293103448275862,"9591 Weston Rd, Vaughan, ON L4L 4Y8, Canada",0-02-26 19:00:00,0-02-26 20:00:00
372,Bar Poet (Produce and Prepared Foods),,13.849261816499853,0,OTHER,"It's a surprise! Your surprise bag may contain a range of items, such as produce, fresh juices or prepared foods leftover from the day however still great to enjoy. ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 100, 'user_count': 19, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 19, 'month_count': 4}]",3.9473684210526314,"1090 Queen St W, Toronto, ON M6J 1H7, Canada",NaT,NaT
373,Castle & Coal,2023-02-26T21:00:00Z,13.851527183324093,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 91, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 91, 'month_count': 6}]",4.590361445783133,"108 Dovercourt Rd, Toronto, ON M6J 1H8, Canada",0-02-26 15:00:00,0-02-26 16:00:00
375,The Drake Hotel (Surprise Bag),2023-02-26T21:30:00Z,13.920061272061762,0,BAKED_GOODS,"Save a surprise bag filled with baked goods. Your surprise bag may contain baked goods that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 82, 'user_count': 78, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 78, 'month_count': 6}]",3.8857142857142857,"1150 Queen St W, Toronto, ON M6J 1J3, Canada",0-02-26 16:00:00,0-02-26 16:30:00
376,Chocollata Brigadeiros (Kingston Rd) (Assorted Treats - Small),,13.932927490100408,0,OTHER,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious chocolate and/or treats that the store has left over at the end of the day. Some items may be left over or past their best before date, however still great to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 17, 'month_count': 3}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 17, 'month_count': 3}]",4.470588235294118,"986a Kingston Rd, Toronto, ON M4E 1S9, Canada",NaT,NaT
377,Chocollata Brigadeiros (Kingston Rd) (Assorted Treats - Large),,13.932927490100408,0,OTHER,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious chocolate and/or treats that the store has left over at the end of the day. Some items may be left over or past their best before date, however still great to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 100, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 100, 'month_count': 3}]",4.3,"986a Kingston Rd, Toronto, ON M4E 1S9, Canada",NaT,NaT
378,Mabel's Bakery & Specialty Foods - Queen West (Baked Goods),2023-02-26T23:00:00Z,13.937240617355865,0,BAKED_GOODS,"Your surprise bag will most likely contain an assortment of breads, pastries, buns & sweet treats! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 655, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 655, 'month_count': 6}]",4.537953795379538,"1156 Queen St W, Toronto, ON M6J 1J5, Canada",0-02-26 16:00:00,0-02-26 18:00:00
380,Tao Tea Leaf - Union Station (Night Surprise Bag),,13.968058450782662,0,OTHER,Your Surprise Bag will contain surplus tea and tapioca left at the end of the day.,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 99, 'user_count': 77, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 99, 'user_count': 77, 'month_count': 6}]",4.882352941176471,"65 Front St W, Toronto, ON M5J 1E3, Canada",NaT,NaT
381,Pilot Coffee Roasters - Union Station (Surprise Bag),,13.968058450782662,0,BAKED_GOODS,"Save a surprise bag filled with baked goods and/or fresh juice. Your surprise bag may contain fresh juice and/or an assortment of baked goods that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 127, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 127, 'month_count': 6}]",4.168067226890757,"65 Front St W, Toronto, ON M5J 1E3, Canada",NaT,NaT
383,Café Polonez (Prepared Items Medium),,13.988897889740354,0,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 25, 'month_count': 5}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 100, 'user_count': 25, 'month_count': 5}]",4.4,"195 Roncesvalles Ave, Toronto, ON M6R 2L5, Canada",NaT,NaT
384,Metro - 1230 Queen St. W (Baked Goods),2023-02-26T23:00:00Z,13.996795261106197,5,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, on, or just past the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 145, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 145, 'month_count': 3}]",4.544827586206897,"1230 Queen St W, Toronto, ON M6J 3K6, Canada",0-02-26 16:00:00,0-02-26 18:00:00
385,Yogurty's and Fruz Bubble Tea - 2203 Bloor St W (Dessert),,13.997102809979717,0,OTHER,"It's a surprise! When you buy a Surprise Bag, it will be filled with delicious items that the store has left over. Items may include Froyo to Go Tubs (surprise flavours), toppings such as tapioca or other.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 35, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 35, 'month_count': 6}]",4.733333333333333,"2203 Bloor St W, Toronto, ON M6S 1N4, Canada",NaT,NaT
386,Shadi Shawarma - Bloor West (Surprise Bag),2023-02-26T04:59:00Z,14.003858512487298,3,MEAL,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food that the store has left over at the end of the day, however still great to enjoy! Could include a shawarma wrap, wrap ingredients, samosas or chicken. ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 79, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 79, 'month_count': 3}]",4.481012658227848,"2209 Bloor St W, Toronto, ON M6S 2X9, Canada",0-02-25 23:00:00,0-02-25 23:59:00
387,Pizza Pizza - 130 Rexdale Blvd (Prepared meals),,14.017227168284736,0,MEAL,"Your bag may contain a variety of delicious individual slices, pizza, salads and/or french fries the store has left over from the day to enjoy!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 79, 'user_count': 24, 'month_count': 3}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 79, 'user_count': 24, 'month_count': 3}]",3.7083333333333335,"130 Rexdale Blvd, Etobicoke, ON M9W 1P6, Canada",NaT,NaT
388,Village Juicery - Bloor St (Surprise Bag),2023-02-26T21:00:00Z,14.021052061271387,0,OTHER,"Some products may contain honey. As well, your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 574, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 574, 'month_count': 6}]",4.478664192949907,"2228 Bloor St W, Toronto, ON M6S 1N6, Canada",0-02-26 15:30:00,0-02-26 17:00:00
389,Ali Baba's Middle Easten Cuisine - Bloor st W,2023-02-27T03:30:00Z,14.04294399707838,3,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 169, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 169, 'month_count': 6}]",4.228758169934641,"2246 Bloor St W, Toronto, ON M6S 1N6, Canada",0-02-26 22:00:00,0-02-26 22:30:00
390,Longo's - Richmond Hill (Baked Goods),2023-02-27T00:00:00Z,14.044414771090215,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 79, 'user_count': 33, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 33, 'month_count': 6}]",3.78125,"10860 Yonge St, Richmond Hill, ON L4C 3E4, Canada",0-02-26 17:00:00,0-02-26 19:00:00
391,Longo's - Richmond Hill (Prepared Foods),2023-02-27T00:00:00Z,14.044414771090215,0,MEAL,"Your Surprise Bag will contain an assortment of surplus prepared foods. You may receive surplus salads, sides, pasta, and/or prepared meats.  Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 65, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 65, 'month_count': 6}]",3.8524590163934427,"10860 Yonge St, Richmond Hill, ON L4C 3E4, Canada",0-02-26 17:00:00,0-02-26 19:00:00
392,Tim Hortons - 175 Roncesvalles Ave (Baked Goods),2023-02-27T01:00:00Z,14.055982126590129,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 41, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 41, 'month_count': 3}]",3.8292682926829267,"175 Roncesvalles Ave, Toronto, ON M6R 2L3, Canada",0-02-26 18:00:00,0-02-26 20:00:00
393,Levetto (Italian Surprise Bag),,14.067066927252082,0,MEAL,Your surprise bag may contain any menu items left over at the end of the day. These will be delicious Italian items ready to find a new home to be enjoy!  ,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 122, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 122, 'month_count': 5}]",4.311475409836065,"68 Sudbury St, Toronto, ON M6J 3S7, Canada",NaT,NaT
