,display_name,purchase_end,distance,items_available,category,description,badges,rating,addres_line,pickup_interval.start,pickup_interval.end,id
316,Fresh Choice Store (Surprise Bag - Groceries & Convenience Store Goods),2023-02-27T02:00:00Z,10.51926423255175,0,OTHER,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 60, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 60, 'month_count': 6}]",4.293103448275862,"809 O'Connor Dr, East York, ON M4B 2S7, Canada",0-02-26 10:00:00,0-02-26 21:00:00,378171
317,Tim Hortons - 2304 Sheppard Ave W (Baked Goods),2023-02-27T03:00:00Z,10.526470339783195,2,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 44, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 95, 'user_count': 44, 'month_count': 4}]",3.909090909090909,"2304 Sheppard Ave W, North York, ON M9M 1M1, Canada",0-02-26 20:00:00,0-02-26 22:00:00,790943
318,ISLAND ON THE CORNER (Prepared Food),2023-02-27T03:00:00Z,10.539572902354227,1,MEAL,"It's a surprise bag! When you buy a Surprise bag, it will be filled up with the delicious food that Island on the Corner has at the end of the day. Caribbean food ready to be enjoyed!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 22, 'month_count': 2}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 22, 'month_count': 2}]",4.318181818181818,"469 Rogers Rd, York, ON M6M 1A8, Canada",0-02-26 20:00:00,0-02-26 22:00:00,793051
319,Evana Patisserie & Cafe (Beautiful Pastries),2023-02-27T02:10:00Z,10.563863326469924,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 467, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 467, 'month_count': 4}]",4.06423982869379,"390 Silver Star Blvd unit 118, Scarborough, ON M1V 0E3, Canada",0-02-26 20:45:00,0-02-26 21:10:00,791287
320,Tim Hortons - 4901 Steeles Ave W (Baked Goods),2023-02-26T22:00:00Z,10.566770249906813,1,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 106, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 87, 'user_count': 106, 'month_count': 4}]",3.952830188679245,"4901 Steeles Ave W, North York, ON M9L 2W1, Canada",0-02-26 08:00:00,0-02-26 17:00:00,790937
321,Detroit Pizzeria (Foccacia bag),2023-02-27T04:00:00Z,10.56679412871145,2,OTHER,Delicious focaccia made fresh from surplus pizza dough!,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 84, 'user_count': 19, 'month_count': 1}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 84, 'user_count': 19, 'month_count': 1}]",4.157894736842105,"1093 Bathurst St, Toronto, ON M5R 3G8, Canada",0-02-26 22:30:00,0-02-26 23:00:00,940183
322,Sun Tea - Midland,2023-02-27T03:45:00Z,10.58384962520526,0,OTHER,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 97, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 97, 'month_count': 6}]",4.213483146067416,"3276 Midland Ave, Scarborough, ON, Canada",0-02-26 22:00:00,0-02-26 22:45:00,515680
323,Cotto e Crudo,,10.586424483563594,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 14, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 14, 'month_count': 6}]",4.3076923076923075,"357 Edgeley Blvd, Concord, ON L4K 4Z5, Canada",NaT,NaT,515368
324,Metro - 16 William Kitchen Rd (Baked Goods),2023-02-26T23:00:00Z,10.598783210736348,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, on, or just past the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 86, 'user_count': 57, 'month_count': 0}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 57, 'month_count': 0}]",3.912280701754386,"16 William Kitchen Rd, Scarborough, ON M1P 5B7, Canada",0-02-26 14:00:00,0-02-26 18:00:00,906998
325,Metro - 16 William Kitchen Rd (Cake Bag),2023-02-26T23:00:00Z,10.598783210736348,0,BAKED_GOODS,"Your Surprise Bag will contain either one large surplus cake, or an assortment of smaller cakes, and/or dessert items. Items may be close to or on the best before date, however everything will be good to eat! Items will need refrigeration.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 16, 'month_count': 0}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 100, 'user_count': 16, 'month_count': 0}]",4.4375,"16 William Kitchen Rd, Scarborough, ON M1P 5B7, Canada",0-02-26 14:00:00,0-02-26 18:00:00,907028
326,Tre Mari Bakery (Baked Good and Prepared Foods),2023-02-26T22:30:00Z,10.615267784998846,3,BAKED_GOODS,"Save a surprise bag filled with baked goods, a delicious meal that may need a bit of transformation such as heating to your taste and occasionally the odd pantry item. Some items may be leftover from the day or past their best before date, however still great to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 460, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 460, 'month_count': 6}]",4.154377880184332,"1311 St Clair Ave W, Toronto, ON M6E 1C2, Canada",0-02-26 14:00:00,0-02-26 17:30:00,646010
327,Cakeview Bakery & Cafe (Bread),,10.625767976493211,0,BAKED_GOODS,Rescue a Surprise Bag filled with delicious baked goods.,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 180, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 180, 'month_count': 6}]",4.415204678362573,"4188 Finch Ave E, Scarborough, ON M1S 5C2, Canada",NaT,NaT,649947
328,Crust Baking Company (Surprise Bag),2023-02-26T23:00:00Z,10.637702202255507,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 189, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 189, 'month_count': 6}]",4.928571428571429,"9610 Yonge St, Richmond Hill, ON L4C 1V6, Canada",0-02-26 17:00:00,0-02-26 18:00:00,507857
330,Daan Go Cake Lab - Scarborough (Surprise Bag Small),,10.675004804421965,0,BAKED_GOODS,"Your delicious surprise bag may contain baked goods or macarons that have slight flaws such as breaks in the items, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 705, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 705, 'month_count': 6}]",4.078668683812405,"3380 Midland Ave, Scarborough, ON M1V 5B5, Canada",NaT,NaT,376271
331,Bake Code (Midland Ave.) - Scarborough (Baked Goods),2023-02-26T18:00:00Z,10.688361222679086,0,BAKED_GOODS,"Save a surprise bag filled with baked goods. Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 625, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 625, 'month_count': 6}]",4.480408858603067,"3250 Midland Ave, Scarborough, ON M1V 0C7, Canada",0-02-26 11:00:00,0-02-26 13:00:00,646160
332,Tim Hortons - 3514 Weston Rd (Baked Goods),2023-02-27T03:00:00Z,10.73244865788853,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 34, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 34, 'month_count': 4}]",4.382352941176471,"3514 Weston Rd, North York, ON M9M 2C7, Canada",0-02-26 08:00:00,0-02-26 22:00:00,790959
333,Seafood Crate,,10.783506326233217,0,GROCERIES,"It's a surprise! When you buy a Surprise Bag, it may contain fresh seafood and other items. These items may be close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 20, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 20, 'month_count': 6}]",4.388888888888889,"270 Pennsylvania Ave, Concord, ON L4K 3Z7, Canada",NaT,NaT,506235
334,Summerhill Market - Annex (Prepared Foods),2023-02-27T01:00:00Z,10.802612086192736,0,GROCERIES,"Your surprise bag could contain food which may require additional preparations or ingredients, but can lead to a great meal! Some items may be close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 168, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 86, 'user_count': 168, 'month_count': 6}]",4.193548387096774,"1014 Bathurst St, Toronto, ON M5R 3G7, Canada",0-02-26 18:00:00,0-02-26 20:00:00,376441
335,Summerhill Market - Annex (Assorted Produce),2023-02-27T01:00:00Z,10.802612086192736,0,GROCERIES,"Your surprise bag will most likely contain an assortment of fruits and vegetables! Some items maybe close to, or past the ""best before"" date, however you will not receive anything past the ""expiration"" date!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 570, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 570, 'month_count': 6}]",4.322645290581162,"1014 Bathurst St, Toronto, ON M5R 3G7, Canada",0-02-26 18:00:00,0-02-26 20:00:00,371312
336,Summerhill Market - Annex (Baked Goods),2023-02-27T01:00:00Z,10.802612086192736,0,BAKED_GOODS,"Your surprise bag will contain an assortment of baked goods. Some items maybe close to, or past the ""best before"" date, however you will not receive anything past the ""expiration"" date!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 305, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 305, 'month_count': 6}]",4.269360269360269,"1014 Bathurst St, Toronto, ON M5R 3G7, Canada",0-02-26 18:00:00,0-02-26 20:00:00,376273
337,Pizza Pizza - 830 Warden Ave (Prepared meals),2023-02-27T00:00:00Z,10.820537394724795,0,MEAL,"Your bag may contain approximately 3-4 pizza slices, salad, wings or french fries the store has left at the end of the day! The Surprise Bag value is irrespective of any in-store deals or promotions.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 319, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 319, 'month_count': 6}]",4.2787456445993035,"830 Warden Ave., Scarborough, ON M1L 4L1, Canada",0-02-26 13:00:00,0-02-26 19:00:00,509515
338,Seara Bakery & Pastry - Rogers,2023-02-27T00:45:00Z,10.839178451974961,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 374, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 374, 'month_count': 6}]",4.860398860398861,"605 Rogers Rd, York, ON M6M 1B9, Canada",0-02-26 18:00:00,0-02-26 19:45:00,515685
339,Chaveta Coffee,,10.859910710741676,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 30, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 30, 'month_count': 6}]",4.678571428571429,"994 Bathurst St, Toronto, ON M5R 3G7, Canada",NaT,NaT,376938
340,Smyrna - Laz Bakkal - Greektown (Assorted Turkish Groceries),2023-02-26T23:00:00Z,10.861333426570358,0,GROCERIES,A selection of items that could range from cupboard staples to tasty grab-and-go treats. Your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 95, 'user_count': 95, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 95, 'month_count': 6}]",4.369565217391305,"808 Pape Ave, Toronto, ON M4K 3S7, Canada",0-02-26 12:00:00,0-02-26 18:00:00,373571
341,Pusateri's - Yorkville (Prepared Foods),2023-02-27T00:00:00Z,10.907135626139391,0,MEAL,"Your surprise bag could contain food which may require additional preparations or ingredients, but can lead to a great meal! Some items may be close to or past 'best before' date or left over from that day however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 571, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 571, 'month_count': 6}]",4.271698113207547,"57 Yorkville Ave, Toronto, ON M5R 2B1, Canada",0-02-26 17:00:00,0-02-26 19:00:00,373628
342,Pusateri's - Yorkville (Baked Goods),2023-02-27T00:00:00Z,10.907135626139391,0,BAKED_GOODS,"Your Surprise Bag will most likely contain bread, pastries and/or bagels that were surplus from the day before! Some items may be past their best before dates but will still be good to eat!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 287, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 287, 'month_count': 6}]",4.5606060606060606,"57 Yorkville Ave, Toronto, ON M5R 2B1, Canada",0-02-26 17:00:00,0-02-26 19:00:00,378976
343,Calii Love - Yorkville (Calii Love Surprise Bag),2023-02-26T23:00:00Z,10.934511344809106,0,MEAL,"Save a bag containing delicious food the store has left that day! Though it may not be a menu item, it will still be great to enjoy!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 94, 'month_count': 2}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 96, 'user_count': 94, 'month_count': 2}]",3.9148936170212765,"1235 Bay St., Toronto, ON M5R 3K4, Canada",0-02-26 17:00:00,0-02-26 18:00:00,906033
344,California Sandwiches (Warden Ave.) (Prepared Meals),,10.952786755561625,0,MEAL,"Your bag will contain food that the store has that day. Though it may not be a menu item, they will still be perfect to enjoy!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 70, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 96, 'user_count': 70, 'month_count': 6}]",4.582089552238806,"812 Warden Ave., Scarborough, ON M1L 4W1, Canada",NaT,NaT,632267
346,Green Press - Bloor - 3,,10.991641105934164,0,MEAL,"Your bag may contain leftover beverages that the store has that day. Though they may not be menu items, they will still be perfect to enjoy!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 19, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 19, 'month_count': 6}]",4.333333333333333,"2 Bloor St E, Toronto, ON M4W 1A5, Canada",NaT,NaT,508614
347,Bake Code (Famous Ave.) - Woodbridge,2023-02-26T18:30:00Z,10.991852070168495,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 481, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 481, 'month_count': 6}]",4.437777777777778,"Unit 4, 21 Famous Ave, Woodbridge, ON L4L 0B6, Canada",0-02-26 12:00:00,0-02-26 13:30:00,505431
348,Tulip Variety,,10.99384524998012,0,GROCERIES,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 11, 'month_count': 5}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 11, 'month_count': 5}]",4.2727272727272725,"340 Westmoreland Ave N, Toronto, ON M6H 3A7, Canada",NaT,NaT,373726
349,Dice Fruit Bar & Cafe (Surprise Bag),2023-02-26T21:00:00Z,10.994080685694838,0,OTHER,Your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 164, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 82, 'user_count': 164, 'month_count': 6}]",3.9411764705882355,"162 Cumberland St, Toronto, ON M5R 1A8, Canada",0-02-26 09:00:00,0-02-26 16:00:00,372464
350,The Market by Longo's - Bloor (Baked Goods),,11.000738853781465,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, or on the ""best before"" date, however everything will still be good to eat! 			","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 86, 'user_count': 44, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 44, 'month_count': 6}]",4.142857142857143,"100 Bloor St E, Toronto, ON M4W 1A7, Canada",NaT,NaT,518640
351,Meechies BBQ & Jerk,,11.002414167780609,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 65, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 65, 'month_count': 6}]",4.25,"1189 Weston Rd, York, ON M6M 4P6, Canada",NaT,NaT,373248
354,Wilson’s Haus of Lechon (Glen Watford Dr) (Surprise Bag Large),2023-02-26T23:30:00Z,11.01854290105023,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 95, 'user_count': 151, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 151, 'month_count': 6}]",4.314685314685315,"8 Glen Watford Dr, Scarborough, ON M1S 2B9, Canada",0-02-26 16:00:00,0-02-26 18:30:00,518281
355,Farmer Fruit Market (Assorted Groceries),2023-02-27T01:00:00Z,11.021856260721995,0,GROCERIES,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 224, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 224, 'month_count': 6}]",4.072115384615385,"140 Danforth Ave, Toronto, ON M4K 1N1, Canada",0-02-26 15:00:00,0-02-26 21:00:00,371264
356,Bento Sushi - 60 Bloor St W (Prepared meals),,11.028114325453897,0,MEAL,"Save a bag containing delicious sushi or extra items! It may contain non-menu items or items not sold that day, but still great to enjoy.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 160, 'month_count': 5}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 160, 'month_count': 5}]",4.33125,"60 Bloor St W, Toronto, ON M4W 3B8, Canada",NaT,NaT,648243
357,Calabar Grill Toronto,,11.034507209307916,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 82, 'user_count': 33, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 33, 'month_count': 6}]",4.1,"1178 Weston Rd, York, ON M6M 4P4, Canada",NaT,NaT,372708
359,Pizza Pizza - 85 Danforth Avenue (Prepared meals),2023-02-27T03:00:00Z,11.05074541999125,0,MEAL,"Your bag may contain approximately 3-4 pizza slices, salad, wings or french fries the store has left at the end of the day! The Surprise Bag value is irrespective of any in-store deals or promotions.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 264, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 264, 'month_count': 4}]",4.121212121212121,"85 Danforth Ave, Toronto, ON M4K 2P1, Canada",0-02-26 13:00:00,0-02-26 22:00:00,766375
360,Hale Coffee - Church & Bloor (Baked Goods),,11.05949581171329,0,MEAL,Rescue a surprise bag today that may contain any baked goods left over at the end of the day from this prestigious coffee brand! ,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 100, 'user_count': 34, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 34, 'month_count': 3}]",4.529411764705882,"175 Bloor St E, Toronto, ON M4W 3R8, Canada",NaT,NaT,768087
361,Baker Duck  (Assorted Baked Goods),2023-02-26T23:30:00Z,11.06117137754108,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 1454, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 1454, 'month_count': 6}]",4.381263616557734,"1661 Denison St, Markham, ON L3R 6E4, Canada",0-02-26 10:00:00,0-02-26 19:00:00,516679
363,The Caribbean Dutchpot,,11.073021909388217,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 224, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 224, 'month_count': 6}]",4.5285714285714285,"751 Broadview Ave, Toronto, ON M4K 2P6, Canada",NaT,NaT,373711
364,Doner & Gyros - Scarborough (Prepared Meal),2023-02-27T02:00:00Z,11.075807446676023,0,MEAL,"Save a bag containing delicious food the store has left that day! Though it may not be a menu item, it will still be great to enjoy!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 10, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 80, 'user_count': 10, 'month_count': 4}]",3.8,"69 Lebovic Ave, Scarborough, ON M1L 0H2, Canada",0-02-26 20:30:00,0-02-26 21:00:00,766742
365,Contra Cafe,2023-02-26T22:00:00Z,11.076967852810839,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 41, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 41, 'month_count': 6}]",4.685714285714286,"1028 Shaw St, Toronto, ON M6G 3N1, Canada",0-02-26 16:30:00,0-02-26 17:00:00,372830
367,Eataly (Assorted Dairy Items),,11.086161982452975,0,OTHER,"Your Surprise Bag will contain an assortment of surplus dairy items which may include milk, yogurt, and/or cream cheese. Items may be close to or just past the best before date, however still safe to consume!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 214, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 214, 'month_count': 6}]",4.194174757281553,"55 Bloor St W, Toronto, ON M4W 1A5, Canada",NaT,NaT,630391
368,Eataly (Assorted Prepared Foods),2023-02-26T18:00:00Z,11.086161982452975,0,MEAL,"Your Surprise Bag may include assorted prepared foods or meals, and meal kits. Meal kits will require assembly and preparation at home. The variety of items is not guaranteed, as it depends on what is available at the time. Your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 222, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 222, 'month_count': 6}]",4.153465346534653,"55 Bloor St W, Toronto, ON M4W 1A5, Canada",0-02-26 10:00:00,0-02-26 13:00:00,370413
369,Eataly (Assorted Produce),2023-02-26T21:00:00Z,11.086161982452975,0,GROCERIES,"Your surprise bag will contain delicious fruit and vegetables. Some items may be slightly bruised or past their 'best before' date, however still great to enjoy! Some Surprise bags may contain leftover juices that the store has that day. ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 534, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 534, 'month_count': 6}]",4.311111111111111,"55 Bloor St W, Toronto, ON M4W 1A5, Canada",0-02-26 10:00:00,0-02-26 16:00:00,378909
370,Eataly (Charcuterie Items),2023-02-27T01:00:00Z,11.086161982452975,0,OTHER,"Your Surprise Bag may include surplus assorted cheeses, cured and cooked meats, and/or pickled vegetables. ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 565, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 565, 'month_count': 6}]",4.312741312741313,"55 Bloor St W, Toronto, ON M4W 1A5, Canada",0-02-26 12:00:00,0-02-26 20:00:00,379625
